8
4
6
5
6
8
8
8
4
2
9
3
2
5
6
6
8
6
7
6
7
7
4
8
6
5
3
5
4
6
4
6
4
5
6
3
9
4
9
5
5
2
8
9
4
6
2
6
5
9
4
4
7
10
8
7
4
5
7
1
7
8
4
5
3
5
5
8
7
7
6
11
5
5
2
9
5
6
6
6
6
1
5
3
4
7
8
6
5
10
2
8
6
7
7
8
5
3
3
8
2
7
4
6
6
3
6
8
2
2
4
3
10
3
2
2
7
6
3
4
4
8
6
6
2
2
2
8
5
5
2
7
5
8
4
2
3
3
8
2
2
5
5
3
2
4
1
4
5
9
6
2
7
7
10
8
3
2
3
3
2
6
3
2
4
4
4
6
9
